Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1220,5229,6379380,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1610,5180,8339800,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1350,5210,7033500,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1280,5220,6681600,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1216,5230,6359680,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1467,5195,7621065,Bengaluru,0
Not Available,Available,Not Available,Available,Not Available,Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1725,5169,8916525,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1735,5400,9369000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,November 2020,3,1700,5400,9180000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,December 2020,3,1715,8923,15302945,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,1355,9963,13499865,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1385,9963,13798755,Bengaluru,0
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,November 2020,3,1684,13657,22998388,Bengaluru,1600
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1740,8923,15526020,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,December 2020,3,1715,8923,15302945,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,December 2020,2,1355,9963,13499865,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1385,9963,13798755,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1574,8923,14044802,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1574,8923,14044802,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1793,8923,15998939,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,December 2020,2,1030,6509,6704270,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,1050,6498,6822900,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1793,8923,15998939,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1350,6371,8600850,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,2,1100,6472,7119200,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1320,4689,6189480,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1110,4744,5265840,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1175,4725,5551875,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1175,4725,5551875,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1315,4690,6167350,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1320,4689,6189480,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1110,4744,5265840,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1120,4741,5309920,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1120,4741,5309920,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Ready to move,NaN,NaN,New,NaN,NaN,NaN,December 2020,3,1400,6330,8862000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1285,4697,6035645,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1450,4663,6761350,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1315,4690,6167350,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1285,4697,6035645,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1290,4696,6057840,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1450,4663,6761350,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1290,4696,6057840,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1590,4640,7377600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1590,4640,7377600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1090,4750,5177500,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,3,1345,3862,5194390,Bengaluru,1150
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1090,4750,5177500,Bengaluru,0
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,845,3136,2649920,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1310,4430,5803300,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1825,4609,8411425,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,October 2020,2,1000,7700,7700000,Bengaluru,875
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1200,4718,5661600,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,2,1200,4718,5661600,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,1072,4291,4599952,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,December 2020,3,1825,4609,8411425,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1185,4477,5305245,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1175,4481,5265175,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1515,4371,6622065,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1115,4507,5025305,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1410,4399,6202590,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1180,4479,5285220,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1490,4377,6521730,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1165,4485,5225025,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1420,4396,6242320,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1475,4381,6461975,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1280,4441,5684480,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1085,4522,4906370,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1150,4492,5165800,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1520,4369,6640880,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1255,4450,5584750,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1585,4354,6901090,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1215,4465,5424975,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1415,4398,6223170,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1190,4475,5325250,Bengaluru,0
Not Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1400,4402,6162800,Bengaluru,0
Available,Not Available,Available,Available,Available,Not Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,November 2020,2,1157,6914,7999498,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,November 2020,2,999,5884,5878116,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,November 2020,2,1031,5872,6054032,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,November 2020,3,1321,5788,7645948,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1288,5795,7463960,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1015,5878,5966170,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1214,5814,7058196,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,November 2020,3,1298,5793,7519314,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,2,1250,5805,7256250,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1768,7304,12913472,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1447,7404,10713588,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1971,7257,14303547,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1845,7285,13440825,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1417,7415,10507055,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1823,7290,13289670,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1797,7296,13110912,Bengaluru,0
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,NaN,NaN,New,NaN,NaN,No,March 2020,2,1272,5301,6742872,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Available,Available,Under Construction,NaN,NaN,New,NaN,NaN,No,November 2020,3,1354,7441,10075114,Bengaluru,0
