Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Not Available,Available,Available,Available,Available,Under Construction,3.0,2nd of 4,,,,,April 2020,3,1446,3900,5639400,Bhubaneswar,1100
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,4th of 7,,,,,December 2020,2,1100,3045,3349500,Bhubaneswar,800
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2.0,1st of 4,,,,,December 2020,3,1361,2950,4014950,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,8th of 14,,,,,April 2020,3,2324,4500,10458000,Bhubaneswar,1750
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,8th of 16,,,,,April 2020,3,2324,4800,11155200,Bhubaneswar,2024
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,5th of 14,,,,,April 2020,2,1334,4799,6401866,Bhubaneswar,881
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,5th of 16,,,,,April 2020,3,1788,4800,8582400,Bhubaneswar,1588
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,1st of 4,,,,,September 2020,2,946,2711,2564606,Bhubaneswar,700
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,2.0,4th of 7,,,,,April 2020,7,2500,1662,4155000,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,14th of 16,,,,,April 2020,3,2324,4800,11155200,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,7th of 8,,,,,February 2020,3,1474,5088,7499712,Bhubaneswar,1150
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 4,,,,,December 2019,2,1119,2850,3189150,Bhubaneswar,839
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 4,,,,,December 2019,2,1024,2850,2918400,Bhubaneswar,768
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,6th of 6,,,,,December 2019,3,1548,4198,6498504,Bhubaneswar,1350
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Under Construction,3.0,2nd of 4,,,,,May 2020,3,1450,3931,5699950,Bhubaneswar,1100
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3.0,6th of 6,,,,,February 2020,3,1548,4198,6498504,Bhubaneswar,1300
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 4,,,,,December 2019,2,1053,2850,3001050,Bhubaneswar,790
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,February 2020,2,1131,3600,4071600,Bhubaneswar,950
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3.0,6th of 6,,,,,February 2020,3,1548,4198,6498504,Bhubaneswar,1250
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Under Construction,2.0,2nd of 4,,,,,December 2019,2,1120,3500,3920000,Bhubaneswar,784
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,February 2020,3,1775,6760,11999000,Bhubaneswar,1400
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,1st of 3,,,,,April 2020,2,1400,3800,5320000,Bhubaneswar,1055
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 4,,,,,March 2020,2,1145,4000,4580000,Bhubaneswar,750
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 15,,,,,May 2020,2,1275,3899,4971225,Bhubaneswar,900
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,2.0,4th of 4,,,,,December 2019,3,1368,4385,5998680,Bhubaneswar,1150
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,1st of 5,,,,,February 2020,3,1775,6760,11999000,Bhubaneswar,1300
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4.0,2nd of 8,,,,,February 2020,3,1750,4742,8298500,Bhubaneswar,0
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,February 2020,2,1300,6923,8999900,Bhubaneswar,1000
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,7th of 14,,,,,December 2019,3,1590,3300,5247000,Bhubaneswar,1057
Available,Available,Available,Available,Not Available,Available,Available,Available,Under Construction,2.0,2nd of 4,,,,,December 2019,3,1337,3756,5021772,Bhubaneswar,1000
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,December 2019,3,1680,3988,6699840,Bhubaneswar,1300
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,1st of 4,,,,,May 2020,3,1337,3900,5214300,Bhubaneswar,1150
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2.0,3rd of 5,,,,,April 2020,3,1427,3594,5128638,Bhubaneswar,1000
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,2.0,1st of 4,,,,,February 2020,2,1400,3600,5040000,Bhubaneswar,1150
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,5th of 7,,,,,February 2020,3,1280,2246,2874880,Bhubaneswar,976
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,1st of 6,,,,,February 2020,1,535,2177,1164695,Bhubaneswar,423
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,December 2019,2,1265,3636,4599540,Bhubaneswar,980
Available,Available,Available,Available,Not Available,Not Available,Available,Available,Under Construction,2.0,3rd of 7,,,,,February 2020,2,972,2352,2286144,Bhubaneswar,755
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3.0,7th of 7,,,,,February 2020,3,1270,2351,2985770,Bhubaneswar,940
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2.0,5th of 6,,,,,February 2020,2,955,2430,2320650,Bhubaneswar,710
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,2.0,3rd of 6,,,,,December 2020,2,955,2360,2253800,Bhubaneswar,730
Available,Available,Available,Available,Not Available,Available,Not Available,Available,Ready to move,1.0,4th of 6,,,,,December 2020,1,465,2363,1098795,Bhubaneswar,355
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,3.0,1st of 4,,,,,March 2020,3,1450,4137,5998650,Bhubaneswar,1150
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,3rd of 6,,,,,December 2019,3,1520,3100,4712000,Bhubaneswar,920
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,December 2020,2,1193,5233,6242969,Bhubaneswar,894
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 5,,,,,February 2020,2,1300,6923,8999900,Bhubaneswar,1050
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3.0,2nd of 8,,,,,December 2019,3,1690,3727,6298630,Bhubaneswar,0
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,1025,3500,3587500,Bhubaneswar,768
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,4th of 8,,,,,February 2020,3,1255,2326,2919130,Bhubaneswar,935
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,4th of 6,,,,,December 2019,2,1000,3100,3100000,Bhubaneswar,635
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 8,,,,,February 2020,2,970,2346,2275620,Bhubaneswar,730
Available,Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,2nd of 7,,,,,February 2020,3,1265,2381,3011965,Bhubaneswar,932
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 14,,,,,March 2020,2,1315,3600,4734000,Bhubaneswar,1150
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,3rd of 14,,,,,February 2020,2,1275,3600,4590000,Bhubaneswar,950
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,5th of 14,,,,,November 2020,2,1393,5025,6999825,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,13th of 15,,,,,December 2019,3,1613,5827,9398951,Bhubaneswar,0
Not Available,Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,2nd of 6,,,,,February 2020,1,530,2169,1149570,Bhubaneswar,425
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,4th of 5,,,,,February 2020,2,935,2158,2017730,Bhubaneswar,720
Not Available,Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,3rd of 5,,,,,February 2020,1,525,2141,1124025,Bhubaneswar,420
Not Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,1.0,3rd of 6,,,,,February 2020,2,690,2144,1479360,Bhubaneswar,460
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,1025,3500,3587500,Bhubaneswar,768
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2.0,5th of 5,,,,,December 2020,2,1192,5233,6237736,Bhubaneswar,894
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,13th of 15,,,,,December 2019,3,1613,5827,9398951,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,13th of 15,,,,,December 2019,3,1613,5827,9398951,Bhubaneswar,0
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,December 2020,3,1300,2700,3510000,Bhubaneswar,975
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,3.0,1st of 6,,,,,February 2020,3,1480,2601,3849480,Bhubaneswar,1045
Available,Not Available,Available,Available,Available,Available,Not Available,Available,Under Construction,2.0,2nd of 4,,,,,December 2019,2,870,3000,2610000,Bhubaneswar,555
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,1.0,2nd of 6,,,,,February 2020,1,465,2311,1074615,Bhubaneswar,340
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 6,,,,,February 2020,2,972,2366,2299752,Bhubaneswar,740
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,3rd of 4,,,,,December 2020,3,1292,3500,4522000,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,2nd of 10,,,,,December 2019,2,1130,3504,3959520,Bhubaneswar,850
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,1st of 4,,,,,December 2020,2,1119,3500,3916500,Bhubaneswar,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,6th of 7,,,,,December 2020,3,1385,4981,6898685,Bhubaneswar,0
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2.0,2nd of 4,,,,,April 2020,3,1450,3448,4999600,Bhubaneswar,900
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,1st of 7,,,,,February 2020,2,1235,3048,3764280,Bhubaneswar,920
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,1st of 7,,,,,February 2020,3,1305,3049,3978945,Bhubaneswar,987
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,4th of 7,,,,,February 2020,3,1305,3031,3955455,Bhubaneswar,925
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 5,,,,,February 2020,3,1376,6177,8499552,Bhubaneswar,1000
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,2nd of 5,,,,,February 2020,1,488,2127,1037976,Bhubaneswar,390
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,4th of 5,,,,,February 2020,3,1380,6231,8598780,Bhubaneswar,998
Available,Available,Available,Not Available,Not Available,Available,Available,Not Available,Under Construction,3.0,2nd of 4,,,,,May 2020,3,1450,3931,5699950,Bhubaneswar,1100
