Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,Carpet_area,City
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,February 2020,3,1378,4281,5899218,1378,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,3,1328,4141,5499248,1328,Gawahati
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,3rd of 8,NaN,NaN,NaN,NaN,December 2019,3,1596,3884,6198864,1596,Gawahati
Available,Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th,NaN,NaN,NaN,NaN,December 2019,3,1311,3813,4998843,1311,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,4,2nd of 4,NaN,NaN,NaN,NaN,December 2020,4,2700,5740,15498000,2700,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,February 2020,2,1000,4300,4300000,1000,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,3rd of 4,NaN,NaN,NaN,NaN,December 2019,3,1400,5357,7499800,1400,Gawahati
Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 3,NaN,NaN,NaN,NaN,March 2020,3,1285,4280,5499800,1285,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 6,NaN,NaN,NaN,NaN,December 2020,3,1503,4699,7062597,1503,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,3,1580,4746,7498680,1580,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,1150,4956,5699400,1150,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,1310,4961,6498910,1310,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2020,2,1059,4343,4599237,1059,Gawahati
Available,Available,Available,Available,Available,Available,Available,Not Available,Under Construction,2,2nd of 8,NaN,NaN,NaN,NaN,December 2019,3,1320,4166,5499120,1320,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,3,3rd of 4,NaN,NaN,NaN,NaN,December 2020,3,1475,4703,6936925,1475,Gawahati
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,6th of 8,NaN,NaN,NaN,NaN,April 2020,3,1698,3945,6698610,1698,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,4th of 6,NaN,NaN,NaN,NaN,December 2020,3,1509,4638,6998742,1509,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Under Construction,2,5th of 6,NaN,NaN,NaN,NaN,December 2020,3,1444,4707,6796908,1444,Gawahati
Available,Available,Available,Available,Not Available,Not Available,Available,Not Available,Under Construction,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,3,1467,3749,5499783,1467,Gawahati
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 6,NaN,NaN,NaN,NaN,December 2020,3,1350,4000,5400000,1350,Gawahati
